7.045875795556858066e+02,3.254613100971009771e+02
7.053476474111607786e+02,3.261414533922573469e+02
7.022553248182174457e+02,3.200010863933957239e+02
7.034606787534455634e+02,3.184286813448006228e+02
7.035680806111985248e+02,3.176555990989124894e+02
7.027464106647879589e+02,3.140637376252032595e+02
7.035188626337651385e+02,3.130738977563950698e+02
7.026841496431301266e+02,3.132655710287377815e+02
7.027365654983758532e+02,3.130556609433008362e+02
7.012060533910689628e+02,3.134763150224094943e+02
7.008463188561260040e+02,3.123506579144157627e+02
7.010361275825074472e+02,3.133690886170766703e+02
7.005663857712507934e+02,3.137434007776545286e+02
7.005429282844876298e+02,3.136917805209178027e+02
7.006333892816859361e+02,3.149277942430763915e+02
7.007328232013721845e+02,3.150611930432385748e+02
7.003063539221396923e+02,3.161529136310812191e+02
6.996205426523653159e+02,3.162892857763773691e+02
6.991266538144312790e+02,3.163658739840604994e+02
6.995941492858404445e+02,3.163355222984943111e+02
6.981458538251416712e+02,3.160466385990267213e+02
6.973599277728969810e+02,3.148028930036265365e+02
6.972604590069097412e+02,3.138713829842301948e+02
6.974670817636291531e+02,3.132325233735432448e+02
6.971429050107431067e+02,3.133487594472923661e+02
6.966114833850864443e+02,3.136893409574137195e+02
6.959281980106169385e+02,3.137805089611971994e+02
6.964220794078747758e+02,3.133997816773391492e+02
6.941055137882898407e+02,3.164002812827843059e+02
6.953573675095129829e+02,3.160189228197421016e+02
6.941518360410570949e+02,3.161529136310812191e+02
6.940732865161716063e+02,3.160350291749225562e+02
6.939553259598665136e+02,3.157513252165853146e+02
6.927863740075052874e+02,3.147575399102515803e+02
6.917320797254986928e+02,3.137718066232805540e+02
6.912409882179961187e+02,3.144132289438691146e+02
6.910351146445342465e+02,3.131627342979911077e+02
6.902619709358688169e+02,3.136981648454610081e+02
6.901922821764260334e+02,3.140171506609055427e+02
6.892475695326145342e+02,3.138831656949502644e+02
6.885634290764629668e+02,3.150682640588155436e+02
6.878587041961146724e+02,3.155436660640887112e+02
6.875553804653446832e+02,3.157268931453278356e+02
6.870122124226001006e+02,3.158861890108493071e+02
6.853966440029533942e+02,3.159378938854003422e+02
6.854950296670698435e+02,3.157793272014521335e+02
6.846782896586798870e+02,3.154209724233075463e+02
6.850945101388757621e+02,3.134065436596345080e+02
6.839050464894696688e+02,3.144790980821755397e+02
6.828717875132429072e+02,3.136352463366931147e+02
6.827471980231225643e+02,3.133585603276403617e+02
6.813412844698090112e+02,3.135707568323304599e+02
6.811269353977522769e+02,3.143909854680730405e+02
6.784195908126100676e+02,3.136548928275733488e+02
6.782527781501586333e+02,3.150951272246877011e+02
6.794123185346596756e+02,3.163734474495148561e+02
6.773303147975215097e+02,3.163531599080366163e+02
6.771677682774936784e+02,3.164866265951712876e+02
6.756226867791589257e+02,3.160832320888636673e+02
6.750789241917623258e+02,3.153290597509842428e+02
6.750789241917623258e+02,3.148028930036265365e+02
6.735088416412727383e+02,3.141527557058560660e+02
6.717140379366521756e+02,3.158331776060717289e+02
6.720404094757518578e+02,3.146774115029016343e+02
6.703146253490930349e+02,3.141696940461225154e+02
6.699912366270510802e+02,3.142686964022929601e+02
6.687044757149939187e+02,3.154588698912028235e+02
6.692919098207788693e+02,3.148572069904504929e+02
6.685643831447067669e+02,3.160787889029970756e+02
6.667838319494351254e+02,3.162251376661812401e+02
6.650785322335631236e+02,3.163668287860263604e+02
6.648966381802051728e+02,3.160516620840220412e+02
6.644764154255174162e+02,3.154418239239583954e+02
6.636367952098582919e+02,3.149680592511779764e+02
6.623274405038503119e+02,3.144112901814875727e+02
6.621695656080180470e+02,3.144957029499422561e+02
6.594686007368328546e+02,3.133580675568279048e+02
6.592112877128506625e+02,3.144621373958138406e+02
6.589749526491884808e+02,3.152779333088661247e+02
6.591639216338090819e+02,3.161513376548635392e+02
6.582415360016867680e+02,3.162892857763773691e+02
6.559213751942804720e+02,3.161983683499067297e+02
6.555940981433792558e+02,3.163073401479234121e+02
6.540968879622624854e+02,3.162637323387667152e+02
6.528580439536243603e+02,3.160787889029970756e+02
6.522229732209214035e+02,3.150046376591899389e+02
6.504475499120064796e+02,3.145492825072172423e+02
6.502996353253676034e+02,3.140262871997744583e+02
6.495632942518132040e+02,3.136672203462422317e+02
6.487137289604035004e+02,3.132638280333013086e+02
6.466938120346027290e+02,3.139503696661354866e+02
6.463242119943774924e+02,3.146719359465063803e+02
6.456462422459778736e+02,3.161100954544459682e+02
6.446831198877642919e+02,3.160624301476889855e+02
6.430433942083855072e+02,3.163509615265369348e+02
6.425866076197117991e+02,3.160820484826834900e+02
6.410536901954180848e+02,3.163196305232081613e+02
6.401260419072616514e+02,3.160787889029970756e+02
6.395404869511520474e+02,3.158485237372292431e+02
6.388834786151800245e+02,3.152322788793819086e+02
6.373696956034397090e+02,3.146918776019862776e+02
6.367844919362257770e+02,3.141586972374693687e+02
6.353019079115593968e+02,3.136154010449944849e+02
6.336999175410837779e+02,3.153844724808992055e+02
6.336606793690965560e+02,3.148344422523832691e+02
6.318110157223367196e+02,3.152224091173446823e+02
6.305169170294931291e+02,3.164866265951712876e+02
6.296311990508778536e+02,3.159499980528368042e+02
6.288536087511065489e+02,3.159765452400899335e+02
6.279274134882927001e+02,3.159464287345505227e+02
6.266716050617585552e+02,3.160820484826834900e+02
6.261317598919359853e+02,3.151064901911857419e+02
