File:,Videos/Tungsten1.mp4,t0:,23
Height:,1080.0,Width:,1920
Frames:,4124.0,FPS:,1.0
X,Y
855.4537037037037,497.5432098765432
855.5291262135922,496.70711974110026
854.8034188034188,495.5
855.3772727272727,495.3393939393939
855.4475308641975,495.1049382716049
856.1426553672316,494.92514124293785
856.3064275037368,494.6143497757848
856.1040843214755,494.34914361001313
856.0817120622568,494.42542153047987
856.3798140770251,494.55112881806104
856.5057971014492,494.92028985507244
856.3807339449542,494.697247706422
856.1666666666666,494.16386554621846
855.8705357142857,493.76934523809524
855.8469241773962,493.9899856938483
854.9616519174041,493.7330383480826
855.0409356725145,493.5131578947368
855.8911845730028,494.46556473829196
856.0728291316526,495.390756302521
855.8835516739446,495.254730713246
855.431643625192,495.39784946236557
855.4116743471582,495.26881720430106
855.3722741433021,495.1947040498442
855.2513440860214,494.40725806451616
855.4663461538462,493.75
855.830303030303,493.4409090909091
856.2146118721461,493.41400304414
856.8946608946609,493.2005772005772
856.7156862745097,493.313725490196
856.8080415045396,493.99740596627754
856.8346994535518,494.34016393442624
856.8479776847977,495.21896792189676
857.4347158218125,495.2918586789554
857.4347158218125,495.2918586789554
857.5175038051749,495.2252663622526
857.9882005899705,494.65486725663715
858.483606557377,494.44262295081967
858.7289855072463,493.6347826086957
859.4612068965517,493.99856321839076
859.6904761904761,493.431746031746
860.0714285714286,493.218253968254
860.2794326241134,493.75035460992905
860.8125,493.75595238095235
861.2102102102102,494.0900900900901
861.2248062015503,494.1488372093023
862.0646976090013,494.22925457102673
862.3852459016393,494.2404371584699
863.0589849108367,494.4128943758573
864.0817843866171,494.3903345724907
864.6385372714486,494.0829817158931
865.3997113997114,493.97546897546897
865.5148669796557,493.47574334898275
866.5394736842105,493.71491228070175
867.2227414330217,493.4766355140187
867.5,493.5
867.5420560747664,493.48909657320866
869.2663622526635,493.9284627092846
870.2326797385621,493.997385620915
870.6628498727734,494.23664122137404
871.9059474412171,493.94744121715075
872.568093385214,494.2581063553826
872.8615384615384,493.9333333333333
874.4915966386554,493.52100840336135
874.8340486409155,493.4320457796852
875.4136904761905,493.4136904761904
876.5425685425685,493.5396825396825
876.9957081545065,493.4577968526466
877.7491749174917,493.44059405940595
878.7492997198879,493.5112044817927
880.1780626780626,493.56410256410254
880.7436974789916,493.9453781512605
882.346104725415,494.0549169859514
883.4776785714286,493.766369047619
884.2540880503144,494.0729559748427
885.5455904334827,493.7533632286995
886.4574314574314,493.6507936507936
887.0207407407407,493.4829629629629
888.5434173669466,493.532212885154
888.9005602240895,493.42436974789916
890.4745762711865,493.47457627118644
891.5779816513761,493.58256880733944
893.0014367816091,493.53879310344826
894.3211382113822,493.6585365853659
895.6172839506172,493.5447530864197
896.9800569800569,493.43589743589746
897.5833333333334,493.4259259259259
898.865522174535,493.49642346208867
899.7140600315955,493.53870458135856
901.4136904761905,493.4136904761904
902.5447154471544,493.3292682926829
903.5434439178515,493.2906793048973
904.7677595628414,493.3483606557377
906.6176046176046,493.06060606060606
908.6063100137173,493.34705075445817
909.3772727272727,493.3393939393939
910.8940027894002,493.41562064156204
912.4253835425383,493.2900976290097
913.0014367816091,493.53879310344826
914.3457300275481,493.59504132231405
915.5,493.5
916.9333333333333,493.4070921985815
918.4655172413793,493.2744252873563
920.2563025210084,493.38095238095235
922.2226666666667,493.1186666666666
923.3772727272727,493.3393939393939
925.3544494720965,493.3544494720965
925.9614814814814,493.31703703703704
927.3380503144654,493.15408805031444
929.4347158218125,493.2918586789554
930.2672292545709,493.2756680731364
932.0643274853801,493.4605263157895
933.6811594202898,493.18405797101445
935.3772727272727,493.3393939393939
936.7292517006803,493.29115646258504
938.3877551020408,493.5251700680272
940.3362831858407,493.20206489675513
941.449074074074,493.2669753086419
942.6851851851851,493.10113960113955
944.712187958884,493.1057268722467
946.2270114942528,493.30459770114936
947.6088280060882,493.2526636225266
949.3978494623655,493.3287250384024
950.5760111576011,493.16457461645746
952.3662374821172,493.3190271816881
954.2549019607843,493.5686274509804
955.6108452950558,493.4529505582137
957.6902515723269,493.1776729559748
959.3038759689922,493.2279069767442
960.7243319268636,493.1603375527426
962.6003159557662,492.86255924170615
964.0339233038347,492.3200589970501
965.7170542635658,492.6524547803617
966.9672364672364,492.9558404558404
968.9456681350954,492.6828193832599
970.9774774774775,493.17267267267266
972.3755274261604,493.1617440225035
974.6132756132756,493.05627705627705
975.7081413210445,493.26881720430106
977.9906976744186,493.3038759689922
979.3593073593073,493.0822510822511
980.924308588064,493.1673944687045
982.491009681881,493.17980636237894
984.2521739130435,492.931884057971
986.4546850998463,492.66820276497697
987.7016666666666,492.60166666666663
989.78125,492.7306547619047
990.9351032448377,492.61504424778764
993.3030303030303,493.0877192982456
995.5231689088191,492.2421524663677
997.2647975077881,493.1947040498442
998.8018018018018,493.0345345345345
1000.7832585949177,493.04484304932737
1001.8571428571429,493.01477832512313
1003.7371794871794,493.08493589743586
1005.279365079365,493.131746031746
1007.652719665272,492.50767085076706
1008.8116531165311,492.4430894308943
1011.4045454545454,492.48636363636365
1012.7796610169491,492.20762711864404
1014.6291666666667,492.7125
1016.5468975468974,492.94372294372295
1018.7254098360655,492.63797814207646
1020.3100775193799,492.8914728682171
1021.9488243430152,492.5546334716459
1023.5048814504881,492.41980474198044
1024.961006289308,492.451572327044
1026.6429629629629,491.84444444444443
1028.7993966817496,492.1116138763197
1030.716,492.384
1032.673525377229,492.0342935528121
1034.6050870147255,492.22356091030787
1036.575,492.00416666666666
1038.3230373230372,492.27799227799227
1039.221264367816,491.81609195402297
1041.611111111111,491.8703703703703
1042.9270386266094,491.56938483547924
1044.5942684766214,492.9095022624434
1046.4155653450807,492.67694566813503
1048.6354556803994,492.60549313358297
1050.3013048635823,492.3321470937129
1052.0363636363636,492.42787878787874
1053.9471544715448,492.2439024390244
1055.2806324110672,492.167325428195
1057.412,492.324
1058.6866902237925,492.1766784452297
1060.5,492.00595238095235
1062.2655367231637,492.2655367231638
1064.2431791221827,491.80545670225376
1066.1702127659576,492.26122931442075
1066.933814681107,492.5403128760529
1068.6944444444443,492.66269841269843
1070.7253433208489,492.54182272159795
1072.636469221835,492.10569105691053
1074.2751515151513,492.17575757575753
1076.294776119403,491.5721393034825
1078.2351598173514,492.3447488584475
1078.8990267639902,492.1861313868613
1080.5665488810364,492.0388692579505
1082.5,491.5
1084.2294043092522,492.1977186311787
1085.5,491.78216374269005
1086.9858974358974,492.0576923076923
1088.9328621908128,492.44640753828025
1090.9283154121863,492.3560334528076
1092.3370370370371,492.14444444444445
1094.3057471264367,492.2068965517241
1095.4444444444443,491.68253968253964
1096.9464720194646,491.95742092457414
1098.5866141732283,491.4488188976378
