6.089623066965955331e+02,3.149505299866929136e+02
6.090023984859570874e+02,3.124656200068744738e+02
6.088770662524152613e+02,3.116500257976317698e+02
6.088770662524152613e+02,3.114982986792492170e+02
6.087935273969076206e+02,3.115719756947546557e+02
6.088482287404553972e+02,3.120940573057493452e+02
6.094840514160451903e+02,3.117918518518517885e+02
6.089170906359369155e+02,3.121990377674584920e+02
6.089777100383588504e+02,3.123186328299525485e+02
6.094846072050971770e+02,3.134567525852755239e+02
6.113291674126173803e+02,3.120287451956626796e+02
6.113240942909525302e+02,3.128861201390573115e+02
6.113003700382719217e+02,3.133050254668930279e+02
6.100582482015394135e+02,3.130786289379361165e+02
6.097765298468165156e+02,3.131744418034332966e+02
6.107267004583929975e+02,3.121277855930148348e+02
6.111192798746747030e+02,3.127041273105526216e+02
6.113114574988522918e+02,3.119724401717256228e+02
6.119155874057717028e+02,3.118775175012210639e+02
6.119434973699749207e+02,3.123219601790398201e+02
6.119985501481887695e+02,3.125258534345602470e+02
6.120482766033624102e+02,3.128264286872923776e+02
6.120065401301862948e+02,3.127966675979454294e+02
6.120982146604727632e+02,3.128512556192671354e+02
6.122219701215325358e+02,3.127866040856561654e+02
6.121202081372342718e+02,3.129023004018825986e+02
6.117282421023722918e+02,3.142331383048190787e+02
6.124162194709583673e+02,3.128081395476203284e+02
6.121555048052892971e+02,3.132825545430396232e+02
6.128490206530126443e+02,3.132424380305602085e+02
6.135487431899053945e+02,3.127807540846250731e+02
6.140299305666675309e+02,3.133389969361667795e+02
6.144532501729622709e+02,3.127259414366262149e+02
6.137504772147193535e+02,3.119818612689729775e+02
6.146486604335457287e+02,3.127009839301931038e+02
6.152680751559472583e+02,3.126138174386035757e+02
6.158480510890477717e+02,3.124957968957295975e+02
6.160708977791786083e+02,3.123767725935339854e+02
6.152463354984906800e+02,3.134603624637082362e+02
6.152260192709867397e+02,3.128877758913412208e+02
6.156068304190856679e+02,3.132734891617641324e+02
6.161471867570849099e+02,3.132125860284069176e+02
6.172348632208569370e+02,3.128412040952820803e+02
6.167906259562354307e+02,3.129058214953471975e+02
6.177020594980430133e+02,3.126317363790707873e+02
6.180809329550083930e+02,3.123023491909497693e+02
6.176534849509135938e+02,3.123197052112507208e+02
6.183953507616188290e+02,3.128877758913412208e+02
6.183548429460432772e+02,3.127762106929700963e+02
6.183544764467593495e+02,3.134093378607809655e+02
6.187031766362836152e+02,3.136069319126513619e+02
6.199979926454068391e+02,3.136875042444818860e+02
6.209232699267657836e+02,3.130199049235992561e+02
6.209408093417074497e+02,3.129988544945625222e+02
6.215646822522509183e+02,3.134093378607809655e+02
6.216706429358198420e+02,3.124482480200887267e+02
6.217402473396412006e+02,3.125201701718401068e+02
6.223686885373972473e+02,3.127254481328968723e+02
6.224574745075362898e+02,3.120389844490505311e+02
6.224104308241893477e+02,3.129280162530282610e+02
6.240779962031554078e+02,3.130294762400276340e+02
6.245579397711812817e+02,3.126263510029553458e+02
6.258955629541605958e+02,3.126940528741207572e+02
6.252196371164475295e+02,3.130653686766341934e+02
6.258186958515740344e+02,3.126868050528022422e+02
6.264596298955974589e+02,3.132176480730488493e+02
6.269411164232500369e+02,3.127049750295375929e+02
6.269475151014195262e+02,3.128232015522677329e+02
6.277573891780253916e+02,3.121502689661334102e+02
6.280132547624344852e+02,3.129411199105757646e+02
6.280702374336862022e+02,3.126806443280177064e+02
6.290072696853081879e+02,3.127811193987143383e+02
6.301491085930778127e+02,3.122707562032709916e+02
6.306148843977223351e+02,3.120741392190153647e+02
6.313064301003719265e+02,3.133230103623909031e+02
6.314881495170222934e+02,3.126952148055480620e+02
6.323423185562378421e+02,3.131881453147054231e+02
6.327435260450855594e+02,3.130638259315520031e+02
6.331945681672124238e+02,3.125621947831453440e+02
6.334277963278860852e+02,3.124694975939561346e+02
6.339907807185707043e+02,3.125443082529297385e+02
6.346077003098523619e+02,3.123929606895650863e+02
6.352953448572540083e+02,3.125944739838209898e+02
6.363564225281344306e+02,3.124301278742258887e+02
6.369199332571164405e+02,3.121736047743992231e+02
6.373321064181457132e+02,3.125504991511035087e+02
6.381947699615226384e+02,3.123091741859176977e+02
6.374427814860723629e+02,3.130715643948580578e+02
6.377517833096555933e+02,3.132308611637240574e+02
6.387669147306402238e+02,3.126670485606280181e+02
6.385028965531001859e+02,3.127645706939359798e+02
6.398104793617430914e+02,3.140306316399457955e+02
6.408024114117428098e+02,3.123993112589994325e+02
6.415439891972904434e+02,3.123143592058648323e+02
6.433743417594733955e+02,3.126128490229780823e+02
6.430224823189383869e+02,3.122779003614319322e+02
6.436126649887481790e+02,3.120518859083190932e+02
6.445524936730856780e+02,3.120862644203559739e+02
6.456362862710900572e+02,3.125781306195437423e+02
6.461238382991699609e+02,3.127980380834256380e+02
6.462279354285550426e+02,3.122949005655704582e+02
6.467095546167371367e+02,3.130230839679845189e+02
6.467188644143460579e+02,3.126351639495162544e+02
6.475498990884644854e+02,3.122758098471986159e+02
6.487041682272952130e+02,3.124869966937716868e+02
6.491212825094619348e+02,3.127106874086942412e+02
6.498881959049782608e+02,3.125513788941844950e+02
6.503068442850484416e+02,3.125886606417867597e+02
6.502154389275651738e+02,3.134093378607809655e+02
6.510269545960875348e+02,3.133873773568045067e+02
6.521080482067430921e+02,3.123502323129000615e+02
6.531642803671821866e+02,3.127507116490497765e+02
6.532579971585719250e+02,3.126485695583693314e+02
6.538396701008008449e+02,3.129622847441183922e+02
6.546237288206534686e+02,3.139656706281832044e+02
6.555286869634429650e+02,3.146882034361617571e+02
6.560686107814830166e+02,3.141151331627091849e+02
6.564273286492040143e+02,3.134093378607809655e+02
6.568019173929224053e+02,3.129384548975220355e+02
6.577741072199867176e+02,3.134192019169404944e+02
6.581489408169546778e+02,3.123310138548282566e+02
6.594189854956642876e+02,3.133065005916550945e+02
6.595966601398361036e+02,3.128877758913412208e+02
6.596270729167662239e+02,3.125276347172917326e+02
6.599112381593414511e+02,3.124295543564066975e+02
6.615510812257257385e+02,3.127388104727011751e+02
6.627593888565293128e+02,3.126374261460102275e+02
6.627443976528065832e+02,3.129387293248335595e+02
6.630047985441833589e+02,3.125881640454234685e+02
6.645667481592364538e+02,3.129524706487626418e+02
6.661601743417194257e+02,3.125297306474556649e+02
6.659571921812796518e+02,3.129327343116366933e+02
6.659571921812796518e+02,3.128654074162187726e+02
6.660716941383986978e+02,3.126112003284617344e+02
6.675878206423996062e+02,3.122829920120237261e+02
6.684155375155891079e+02,3.124661300080010164e+02
6.692159466504494958e+02,3.116126279484468000e+02
6.705890429346620749e+02,3.120274310668856970e+02
6.708614376102849519e+02,3.120497605921291324e+02
6.715547405387146682e+02,3.122004512498531312e+02
6.723023369961130129e+02,3.131185989851609293e+02
6.723665090492777381e+02,3.127591017918742864e+02
6.722940451624317575e+02,3.138494745438523523e+02
6.725566964231251177e+02,3.132761314235155510e+02
6.728767008516512078e+02,3.129920882852291584e+02
6.744141955859809059e+02,3.126659621802002107e+02
6.751208753810149119e+02,3.125372947805888657e+02
6.757350680693627965e+02,3.134578552532870503e+02
6.758810905500358786e+02,3.127463111379863108e+02
6.777221211113677555e+02,3.122681424404682957e+02
6.784666930281390478e+02,3.121502689661334102e+02
