File:,Videos/Steel2.mp4,t0:,13
Height:,1080.0,Width:,1920
Frames:,3601.0,FPS:,1.0
X,Y
793.3618421052631,703.8333333333333
793.9329140461216,704.2662473794549
794.2736318407959,703.9228855721392
794.5,703.5
794.7363834422657,703.2178649237472
795.3498817966903,703.5059101654846
795.5864197530864,702.8539094650206
796.3878787878788,703.4383838383839
796.5,703.1875
796.5191919191918,702.9717171717172
796.6985138004246,702.9129511677282
797.7333333333332,703.098245614035
798.4958333333333,703.0375
798.4863731656184,703.2180293501048
798.6506986027944,703.0079840319361
799.6363636363636,703.2262626262626
800.6418918918919,702.972972972973
800.5138004246284,703.2144373673035
800.5138004246284,703.1740976645435
800.5860566448802,703.0217864923746
801.542805100182,702.8251366120219
802.0651340996168,702.9348659003831
802.5702306079664,702.4234800838574
803.4367201426024,702.6720142602495
803.6086142322097,702.685393258427
804.0461215932913,702.7756813417191
804.517890772128,703.3258003766477
804.5583864118895,703.1104033970275
804.5126582278481,703.7637130801687
804.6784037558685,703.4201877934272
804.8803418803418,703.25
805.8505747126436,703.0545977011494
806.2965235173823,702.9775051124744
806.6841085271317,703.5290697674419
806.7762557077625,703.1027397260274
807.9380341880342,702.8162393162393
808.4078947368421,702.7456140350877
809.2969034608378,702.9162112932604
809.4238921001926,702.8921001926782
809.6518987341772,702.6012658227849
809.5793226381461,703.2780748663101
810.3636363636364,702.6363636363636
810.4252873563219,703.3965517241379
810.6210317460316,702.7043650793651
811.3351648351648,703.0201465201465
811.9080459770115,702.8716475095785
812.0691056910568,702.6585365853658
812.4935897435897,702.4935897435897
813.0038986354775,702.8421052631579
813.48353909465,702.6481481481482
813.7529411764706,702.6647058823529
813.7689161554191,703.2494887525562
814.4360465116279,703.265503875969
814.3809523809523,703.9025974025974
814.5,704.1599099099099
814.7188081936685,703.3743016759777
816.4144736842105,702.7390350877192
816.4567901234568,703.2407407407408
816.4302325581396,703.4554263565891
816.9745098039215,703.3294117647059
817.0785907859077,703.8617886178862
816.8521126760563,702.830985915493
817.9144736842105,703.4144736842105
818.2960199004974,703.1343283582089
818.5610766045547,703.8902691511387
818.5859213250517,703.51966873706
819.8139963167587,703.2707182320441
820.1647286821704,703.0290697674419
820.530413625304,703.1289537712895
820.6231884057971,702.6376811594203
820.6019047619046,703.4133333333333
820.5670731707318,703.4024390243902
821.7002237136466,702.8568232662192
822.2960662525879,702.9668737060041
822.0527426160337,702.6645569620254
822.4946921443736,703.1104033970275
822.922077922078,702.7597402597403
823.3953488372093,702.6666666666666
823.8565121412803,702.7726269315673
824.4683544303797,703.132911392405
824.8747591522157,703.1078998073217
824.5728542914171,703.4510978043912
824.5901960784313,702.9411764705883
825.2282828282828,702.8929292929292
825.8539325842696,702.8408239700374
825.9461697722566,702.8178053830227
826.4474272930648,702.771812080537
826.3847874720358,702.7024608501118
827.2878787878788,702.75
826.6986027944112,703.2295409181636
827.650183150183,703.2362637362637
827.8966131907308,703.4491978609626
828.419540229885,703.4022988505748
828.4396728016359,703.1145194274028
828.767489711934,702.7777777777778
828.6903353057198,703.0611439842208
829.03125,702.8645833333333
828.7229437229437,703.0584415584416
829.8363273453093,703.0219560878243
830.0157790927021,702.9842209072978
830.5142276422763,702.939024390244
830.5493827160494,703.0308641975308
830.5147392290248,702.8707482993198
830.6752136752136,703.1068376068375
831.074074074074,703.0077972709552
831.5703703703704,703.4666666666667
831.7096774193549,703.4408602150538
832.0848861283644,702.7308488612836
832.4277108433735,703.214859437751
832.4160401002506,702.9824561403508
832.4209401709401,702.9294871794872
832.3992248062015,703.3953488372093
832.9594356261022,703.3968253968254
833.5,703.210843373494
833.5,702.8717948717949
833.8717948717948,702.8303747534517
834.2774451097803,703.0079840319361
834.4078674948239,703.0600414078674
834.4135802469136,703.0925925925926
834.6363636363636,702.6904761904761
835.2735042735042,702.9350427350427
834.6834381551362,702.964360587002
834.7676767676767,703.030303030303
835.8010752688172,703.5537634408602
835.6501035196687,703.0020703933748
836.3719512195122,703.030487804878
836.3290322580646,703.5204301075269
836.3012048192771,703.0361445783133
836.575569358178,703.008281573499
836.605316973415,702.924335378323
836.5246548323471,703.4812623274162
836.9200779727095,703.0662768031189
836.9635701275045,703.3570127504554
837.3592592592593,703.0888888888888
838.0404040404039,702.6767676767677
838.1785063752276,702.8597449908925
837.91,703.3083333333333
838.1032608695652,703.0489130434783
838.3659003831417,702.9942528735633
838.3376344086021,702.6623655913978
838.0786749482401,702.7370600414079
838.283950617284,703.0534979423868
838.367619047619,703.2685714285715
838.419540229885,703.4022988505748
838.364705882353,703.5058823529412
838.5,703.1875
838.4863731656184,703.2180293501048
838.583908045977,702.7701149425287
838.6016771488469,703.1656184486372
838.6064814814814,702.7430555555555
838.6064814814814,702.7430555555555
838.7558386411889,702.9766454352441
838.9919191919191,703.1777777777777
838.8691206543966,703.4314928425357
838.840404040404,703.4868686868687
839.4506172839506,703.5308641975308
839.6345381526103,703.4497991967871
840.1041666666665,703.1875
840.1041666666665,703.1875
840.1041666666665,703.1875
839.7860962566845,703.1675579322637
840.3795180722891,703.1385542168674
840.1041666666665,703.1875
839.7860962566845,703.1675579322637
839.8605072463768,703.125
840.0985663082437,703.4175627240143
840.3579545454545,703.4412878787879
840.3579545454545,703.4412878787879
840.3492063492063,703.5
840.4396728016359,703.1145194274028
840.1011904761905,703.2519841269841
840.3456032719836,703.2249488752556
840.4812623274161,703.3806706114398
840.3795180722891,703.1385542168674
840.30966469428,703.0611439842208
840.3795180722891,703.1385542168674
840.3579545454545,703.4412878787879
840.453947368421,703.4473684210526
840.4567901234568,703.7592592592592
840.4430641821945,703.7287784679089
840.4430641821945,703.7287784679089
840.1117886178861,703.530487804878
840.3979797979797,703.1676767676767
839.8743169398907,703.1511839708561
840.1617933723196,703.1890838206627
839.7333333333332,703.098245614035
839.6986531986531,703.479797979798
840.603375527426,702.5443037974684
839.8605072463768,703.125
839.8605072463768,703.125
839.7619047619047,703.4115646258502
839.8169257340242,703.4611398963731
839.7243947858473,703.2625698324023
839.2343434343434,703.7333333333333
838.9019607843137,703.8061002178649
839.0600414078674,703.592132505176
838.9616161616161,703.5111111111111
839.0176470588235,703.3235294117648
839.0769230769231,703.521978021978
838.7368421052631,703.2368421052631
838.6410256410256,703.1602564102565
838.6712018140589,702.6712018140589
838.9025974025974,702.7402597402597
839.0219560878243,702.9660678642714
838.6062378167641,703.261208576998
838.6385542168674,703.425702811245
838.5145833333332,703.13125
838.3493013972055,703.0079840319361
838.3734939759037,702.9859437751004
838.3734939759037,702.9859437751004
838.4529411764706,702.8921568627451
838.5240847784199,702.820809248555
838.3977272727273,702.3579545454545
838.1485507246376,702.8351449275361
837.7420435510887,703.2211055276382
837.6294326241134,702.9237588652481
837.2045454545455,703.0776515151515
837.4081996434936,703.1069518716578
836.5908183632733,703.0159680638722
836.4506172839506,703.0308641975308
836.4302325581396,703.4554263565891
836.5119047619048,703.4503968253968
836.4871794871793,703.4694280078895
836.19825708061,703.1655773420479
836.352441613588,703.3481953290869
835.6666666666666,703.4367816091954
835.7880539499035,703.111753371869
835.1283783783783,703.286036036036
835.1567328918321,702.7064017660043
834.7543859649122,702.5328947368421
834.5934959349593,703.030487804878
834.8869047619048,702.6210317460317
834.597046413502,702.5970464135021
834.4348785871964,702.7682119205298
834.4078674948239,703.0600414078674
834.1041666666666,703.0166666666667
833.7494407158836,703.1498881431767
833.7003745318351,703.4082397003745
833.5677083333334,703.0190972222222
832.4513457556935,703.1221532091097
832.5405982905983,702.9529914529913
832.4252873563217,702.6183908045977
832.3877995642702,703.0675381263616
832.468817204301,702.8838709677419
832.4017094017094,702.5448717948718
832.4205816554809,702.6017897091722
832.3414634146342,702.930894308943
831.3736263736264,702.9304029304029
831.3392504930965,702.7357001972387
831.4339250493096,702.6193293885601
830.6834381551362,702.964360587002
830.1131687242797,702.7551440329217
830.0691056910568,702.6585365853658
830.1304347826087,702.7370600414079
830.038535645472,702.9132947976879
829.034188034188,702.5
829.3445945945946,702.2972972972973
829.1714836223506,702.9499036608863
828.9247311827957,703.1612903225806
828.5,702.8551587301587
828.4360465116279,703.3468992248062
827.9657657657657,703.3963963963964
827.7796610169491,703.2052730696798
827.427495291902,702.9943502824859
827.1785063752276,702.8488160291439
827.2992831541218,703.0304659498207
826.7179487179486,703.0374753451676
826.4716553287982,702.814058956916
826.2869757174393,702.6136865342163
826.2597137014313,702.9161554192228
825.5,702.66
825.2833333333333,702.9092592592592
824.5,702.84009009009
824.860153256705,703.080459770115
824.4078947368421,702.7456140350877
824.5,702.84009009009
823.671052631579,702.6600877192982
823.4437984496122,702.7093023255813
822.993670886076,702.6645569620254
822.7414529914529,702.6153846153846
822.4348785871964,702.6136865342163
822.0470085470085,702.6666666666666
821.5818882466281,702.9306358381502
821.109557109557,702.8624708624708
820.7826086956521,702.8695652173913
820.7390350877192,702.5855263157895
820.6944444444445,702.5277777777778
820.4850574712643,702.8183908045976
820.4348785871964,702.7682119205298
819.9461697722566,702.6438923395444
819.6559714795009,702.903743315508
819.2054507337525,702.5492662473795
818.6752136752136,703.1068376068375
818.4948875255623,702.9672801635991
818.3796909492273,702.5584988962472
817.9150743099788,702.8407643312102
817.8641975308642,702.7181069958848
817.7282608695652,702.9836956521739
817.3078324225864,702.9143897996357
816.4493670886076,703.0
816.5,702.6991341991342
816.6008771929825,702.6798245614035
815.9861932938855,702.8816568047338
815.8173258003766,703.0696798493408
814.9563492063492,703.0
814.7294117647059,703.035294117647
814.3899782135076,702.6644880174291
814.2215189873418,702.7890295358649
814.2371364653244,702.6733780760626
813.6237816764132,702.5458089668616
813.6084337349398,702.5542168674699
812.831223628692,702.795358649789
812.5,702.5
812.5262054507336,702.9832285115303
811.469512195122,702.650406504065
811.6247619047618,702.6323809523809
811.4891518737672,702.5996055226824
810.9691358024692,702.4814814814815
810.6666666666666,702.6357142857142
810.5126582278481,702.795358649789
810.4144736842105,702.5921052631579
810.2577777777777,702.5377777777777
809.867088607595,702.4683544303797
808.556179775281,703.2003745318351
808.29191321499,703.2741617357002
808.233918128655,702.5048732943469
808.0140562248995,702.6265060240963
808.0081300813007,702.6280487804878
807.4578754578754,702.9871794871794
807.3804347826087,702.8460144927536
807.1657848324514,703.3280423280423
806.305376344086,702.9698924731182
805.5759637188208,702.6439909297052
805.1824324324324,702.5743243243244
805.551111111111,702.8
804.6944444444445,702.9358974358975
804.5,702.84009009009
804.1283524904213,703.1858237547892
803.1291079812206,703.9084507042254
803.7821350762526,702.5642701525054
803.1356589147285,702.9282945736434
803.6780303030301,702.6079545454545
803.2148900169203,703.1928934010152
803.3214890016919,702.9983079526227
802.5258799171842,702.5258799171842
802.0920245398773,702.685071574642
801.5750487329434,702.5575048732943
800.814058956916,702.5283446712017
800.7632183908046,702.5770114942528
800.6008771929825,702.546052631579
800.4415011037527,702.7130242825607
799.8710462287104,702.5571776155717
799.7821350762526,702.5642701525054
799.5540540540541,702.6148648648649
799.5548902195608,702.4331337325349
799.1645833333333,702.50625
798.8169556840076,702.7880539499037
798.4875283446711,702.5079365079364
798.0691056910568,702.6585365853658
797.8130081300812,702.8943089430894
797.367619047619,702.8514285714285
797.3019607843136,702.5823529411765
796.9866666666667,702.66
796.575569358178,703.008281573499
796.2267573696145,702.5079365079364
796.1816239316239,702.6111111111111
795.1709956709957,702.4545454545455
795.1252653927812,702.4925690021231
795.0914634146342,702.6585365853658
794.8299319727892,702.4580498866213
794.3376344086021,702.6623655913978
794.0651340996168,702.9348659003831
793.9769392033543,702.4737945492662
793.6746506986027,702.4331337325349
793.3373253493013,702.5888223552894
793.4258188824663,702.5568400770712
793.495238095238,702.4647619047619
792.90625,702.6270833333333
792.4041095890411,702.5890410958904
791.641472868217,702.5755813953489
791.6427145708582,702.6307385229541
790.7080459770115,702.6183908045977
790.6984126984127,702.609977324263
790.7682119205298,702.5651214128035
790.5,702.5
790.4078947368421,702.5855263157895
790.3414634146342,702.930894308943
788.9691358024692,702.8333333333334
789.0616570327552,702.9961464354527
788.6930320150659,703.3163841807909
788.5855263157895,702.7390350877192
788.364705882353,703.2941176470588
788.3885601577908,703.3175542406311
788.0986193293885,703.1045364891518
787.7642276422764,702.900406504065
787.2075055187638,702.6401766004415
787.4895833333333,702.44375
787.6688311688312,702.8419913419913
787.610101010101,702.4282828282828
787.5301204819277,702.3734939759037
786.6689038031319,702.4809843400446
786.6623655913978,702.6623655913978
785.4688644688644,703.5274725274726
785.8100775193798,702.6744186046511
786.040899795501,702.6339468302658
785.8895966029723,702.5053078556263
785.3965517241379,702.5747126436781
785.0375,702.61875
785.6055226824457,702.3096646942801
784.9310344827586,702.7624521072796
784.6935817805382,702.6853002070393
784.3415637860082,702.3456790123457
784.0,702.9521072796935
783.440329218107,702.5432098765432
783.8343815513626,702.4737945492662
783.85,702.5041666666666
783.5930232558139,702.532945736434
782.6064814814814,702.7430555555555
782.5625,702.7939814814814
782.4348785871964,702.7682119205298
782.2820512820513,702.6153846153846
782.3201754385964,702.6929824561403
782.25,702.4050925925926
782.4078947368421,702.5855263157895
781.8201754385964,702.7894736842105
782.0691056910568,702.6585365853658
781.5472061657032,702.7129094412331
781.464705882353,702.6509803921568
781.3471400394477,702.6410256410256
781.3734939759037,702.6204819277109
780.9772256728778,702.9772256728778
780.6752136752136,703.1068376068375
780.5770114942528,702.7632183908046
780.4809843400446,702.6689038031319
780.3899782135076,702.6644880174291
779.796511627907,702.5038759689922
779.7043010752689,702.7670250896057
779.5741811175336,702.5568400770712
779.132911392405,702.5316455696203
779.1507430997876,702.5053078556263
779.5633528265106,702.5458089668616
779.5975609756098,702.5426829268292
779.4709302325581,702.8934108527131
779.2313725490195,703.0235294117647
779.3717277486911,703.0069808027922
778.9303797468355,702.8818565400844
778.5204301075269,702.6709677419354
778.8658777120314,702.5956607495068
778.7887596899225,702.5290697674419
778.3636363636364,702.6363636363636
778.4066666666666,702.58
778.3796909492273,702.6004415011037
778.509009009009,702.6914414414414
778.4415011037527,702.7130242825607
778.4375,703.06875
778.5908183632733,702.8942115768463
778.3542857142858,702.8495238095237
778.040899795501,702.685071574642
778.0182926829268,702.6585365853658
778.0818363273453,702.8463073852295
778.0775681341719,702.8071278825995
778.1666666666666,702.7407407407408
778.0710059171597,702.9723865877712
777.964705882353,702.8549019607843
777.4535864978902,702.9873417721519
777.2642998027612,702.8777120315582
777.2954091816367,702.816367265469
777.3253012048193,702.8313253012049
777.6275605214151,702.8659217877095
777.5276190476189,702.8057142857143
777.5568181818181,702.8162878787879
777.4080145719489,702.8597449908925
777.4080145719489,702.8597449908925
777.455426356589,702.5697674418604
777.5714285714286,702.9304029304029
777.5009310986964,702.8826815642458
776.9535353535354,702.6222222222221
776.6506986027944,703.0079840319361
777.0106837606837,702.9807692307693
776.8032128514056,703.0
776.8032128514056,703.0
776.8032128514056,703.0
776.7396449704142,703.0670611439842
776.7395833333333,702.875
777.498106060606,702.8219696969696
777.1882352941177,702.9333333333333
777.0134874759151,703.0134874759152
777.1873767258382,702.7889546351084
777.2408477842004,703.0134874759152
776.8577235772357,703.0
776.7396449704142,703.1045364891518
777.0406976744187,702.9922480620154
776.4946236559139,703.105376344086
777.6275605214151,702.8659217877095
777.4753451676528,702.7475345167653
777.6206896551724,702.9693486590038
777.4696016771488,703.0712788259958
777.40081799591,702.879345603272
776.9203703703703,703.6092592592593
776.6723484848484,703.5
776.9601449275361,703.625
777.8962075848303,702.8023952095808
777.9925512104282,703.1229050279329
777.7191011235955,702.9082397003745
778.0691056910568,702.7093495934959
778.0076628352489,702.9827586206897
778.1384015594541,703.130604288499
777.9731182795699,703.2724014336917
778.44375,703.075
778.395061728395,703.1234567901234
778.3606237816764,703.4054580896686
778.4367088607595,703.0232067510548
778.4622222222222,702.7422222222222
778.4054054054054,702.7319819819819
778.344671201814,702.7800453514739
778.6747967479674,702.7093495934959
778.4348785871964,702.719646799117
778.6666666666666,703.0242825607063
778.8448275862069,703.0747126436781
778.8430232558139,703.0697674418604
778.6969696969697,702.8989898989898
779.0479452054794,703.027397260274
778.9307359307359,702.8614718614718
779.0895833333333,702.60625
779.1833333333333,702.6
779.3139784946236,702.6086021505376
779.8590476190475,702.9657142857143
779.964705882353,703.0098039215686
780.328798185941,702.657596371882
779.6666666666666,702.6666666666666
780.3928571428571,702.6285714285714
781.3392504930965,702.7357001972387
781.0335429769392,702.733752620545
781.1975308641976,702.7716049382716
781.2842535787321,702.6605316973414
781.1247311827957,702.6494623655914
781.579365079365,702.6488095238095
781.6237816764132,702.5458089668616
781.7816764132554,702.6510721247563
781.9399585921325,702.592132505176
782.3424036281178,702.8707482993198
782.4144736842105,702.7390350877192
782.8354978354978,702.5584415584416
782.6537037037036,703.2722222222222
782.412331406551,703.3660886319846
782.3636363636364,702.6904761904761
782.7263374485597,702.7551440329217
783.1685606060605,702.7784090909091
782.9676767676767,702.5656565656566
783.5295238095238,702.6247619047618
783.0986842105264,702.6206140350877
783.6153846153846,702.8040293040293
783.4396728016359,702.286298568507
784.1374764595103,702.1845574387946
784.4604051565376,702.6169429097605
784.4941860465116,702.9457364341084
784.5744680851063,703.2482269503546
784.8702702702702,703.2234234234234
784.8789571694599,702.7486033519554
785.0974025974026,702.6190476190476
785.3965517241379,702.7011494252873
785.8602150537635,702.6731182795698
785.7616279069767,702.7112403100775
786.3636363636364,702.6904761904761
786.3636363636364,702.6363636363636
786.4234800838574,702.5702306079664
786.5,702.5
786.4415011037527,702.7130242825607
786.575569358178,703.008281573499
786.6159420289855,702.6183574879227
786.9938271604939,703.5061728395061
787.3055555555555,703.4189814814814
787.1656565656565,703.0525252525252
788.3204301075268,703.0365591397849
788.42,703.3933333333333
788.4464646464646,703.3676767676767
788.3885601577908,703.3175542406311
788.5056818181819,703.2954545454545
788.607619047619,703.3161904761904
788.6553030303029,703.2878787878788
788.8055555555554,703.313492063492
789.1609848484848,702.9924242424241
788.9638554216867,703.1004016064256
790.6236559139784,702.3182795698924
790.4348785871964,702.719646799117
790.4415011037527,702.6203090507726
790.5145833333333,703.05625
790.6111111111111,703.0308641975308
790.931506849315,702.7945205479452
791.2956685499057,703.442561205273
791.8100775193798,702.6744186046511
792.6991341991342,702.5
792.5215419501133,702.4716553287982
793.132911392405,702.5316455696203
792.612403100775,703.3468992248062
792.6986027944112,703.2894211576846
792.7064017660043,703.1479028697571
792.9736211031175,703.1918465227817
793.4703196347032,703.1575342465753
793.7967479674796,703.0670731707318
793.9036144578313,703.1004016064256
794.3525641025641,703.1923076923077
794.3481953290869,703.1634819532908
794.5320512820513,703.1282051282051
794.7755102040817,702.8208616780045
794.679012345679,703.2074074074075
794.9535353535352,702.6828282828283
795.4473684210526,702.625
796.5958904109589,703.6232876712329
796.3025048169555,703.2100192678228
796.5337837837837,702.722972972973
796.5802469135803,703.0411522633744
796.7494692144373,702.728237791932
796.7820512820513,702.9615384615385
797.068493150685,702.6369863013699
798.006329113924,702.6645569620254
798.2654690618762,703.251497005988
798.4140786749482,703.008281573499
798.6966292134831,703.3370786516854
798.5527426160337,703.006329113924
798.9013157894736,702.686403508772
799.3073593073593,702.6233766233767
799.5059523809524,703.265873015873
799.5218390804597,702.5977011494252
799.6029723991506,702.9511677282378
800.2354166666667,702.9375
800.4938271604938,703.079012345679
800.655238095238,703.1390476190476
800.6371882086167,702.4671201814058
800.7523148148148,702.5347222222222
800.993670886076,702.7278481012659
801.4408602150537,703.0215053763441
801.9078947368421,702.7587719298245
802.3227176220806,703.0785562632697
802.4810379241516,703.0159680638722
802.6222222222221,702.9535353535354
803.1902268760906,703.284467713787
803.5384615384615,702.9487179487179
803.8284023668639,702.8579881656805
803.5919191919191,702.7353535353535
803.8962075848303,702.934131736527
804.1452991452991,702.9123931623932
804.3452380952381,703.3154761904761
804.4737945492662,703.1656184486372
804.579268292683,703.0853658536586
804.8067940552016,702.8046709129511
805.7777777777778,703.4055555555556
805.4201877934272,702.6784037558685
805.6707070707071,702.7434343434343
806.3657407407406,702.724537037037
806.2597402597403,702.9025974025974
806.3696145124716,702.9274376417234
807.06,702.6888888888889
807.3132530120482,702.8875502008032
807.3316326530612,703.2278911564625
807.4270152505446,702.2657952069716
807.8078431372547,702.6176470588235
808.2657952069716,702.4226579520697
808.0691056910568,702.6585365853658
808.8662131519274,703.0249433106575
808.5739514348785,702.6225165562914
808.7950310559006,702.9151138716355
809.2295409181636,702.6986027944112
809.3552894211575,702.7764471057884
809.5,702.6111111111111
809.5,702.6111111111111
810.1793103448276,702.783908045977
810.4458077709611,703.0633946830266
810.6513157894736,702.9934210526316
810.5464135021097,702.9472573839662
810.9905838041431,702.6892655367232
811.1397849462365,702.4408602150537
811.3391472868216,702.8410852713178
811.7030651340995,702.6091954022988
812.0541125541125,702.7532467532468
812.4133333333333,702.6866666666666
812.3908045977012,703.2969348659003
812.1531007751937,703.1453488372093
812.6774193548387,702.5268817204301
812.831223628692,702.795358649789
813.526126126126,702.8396396396396
813.4642857142857,702.5753968253968
813.6034482758621,702.5747126436781
813.9625,702.5666666666666
814.2222222222222,702.9748427672956
814.2948717948718,703.0555555555555
814.3885601577908,703.3175542406311
814.7566462167688,702.7402862985684
814.5,702.84009009009
814.6320346320346,703.0497835497835
815.0986964618249,703.2141527001862
815.5506329113924,703.0379746835443
815.8040293040292,702.9761904761904
816.4415011037527,702.7130242825607
816.5215419501133,702.8639455782313
816.4930966469427,703.2859960552267
816.4296724470133,703.2177263969171
816.4699792960662,703.0600414078674
816.5942028985506,702.871635610766
816.6749482401656,702.9213250517598
816.6623655913978,702.6623655913978
817.6043956043956,703.1208791208791
818.3636363636364,702.6363636363636
818.5717592592592,702.5347222222222
818.6064814814814,702.7430555555555
818.4348785871964,702.5651214128035
818.4348785871964,702.5651214128035
818.6225165562914,702.5739514348785
818.5,702.84009009009
818.5316455696203,703.132911392405
818.66875,703.26875
818.831223628692,702.795358649789
818.9532520325203,703.0162601626016
819.5675213675213,703.123076923077
819.7624113475176,703.0514184397163
819.9760589318599,703.0073664825046
820.0112359550562,703.0674157303371
820.3734939759037,703.0361445783133
820.5676767676767,703.0525252525252
820.5774946921443,703.0615711252653
821.440404040404,702.559595959596
820.7682119205298,702.5651214128035
821.3175542406311,702.611439842209
821.6084337349398,702.5542168674699
821.8154761904761,702.8253968253968
821.867088607595,702.5316455696203
821.8365180467091,702.5456475583863
821.818376068376,702.5726495726495
821.7828947368421,702.5197368421053
822.2851153039832,702.8511530398323
822.3636363636364,702.6363636363636
822.4594594594595,702.4797297297297
822.4,703.0375
822.5,703.0
822.5392781316348,702.823779193206
822.5860566448802,703.0217864923746
822.7395833333333,702.8416666666666
823.0348583877995,702.5381263616557
823.0064102564103,702.7072649572649
823.0466666666666,702.6622222222222
823.1498881431767,702.65548098434
823.392033542977,702.7211740041928
823.2135076252723,702.7494553376906
823.1188959660296,702.6730360934182
824.2841163310961,702.5659955257271
824.3133333333334,702.5866666666667
824.3609195402298,702.4942528735631
824.4375,702.5347222222222
824.5845070422536,702.6830985915493
824.5711252653928,702.5711252653928
824.5204301075269,702.6709677419354
824.5970464135021,702.5970464135021
824.5702306079664,702.5765199161425
824.5702306079664,702.5765199161425
824.6210317460316,702.8869047619048
824.7093495934959,702.969512195122
824.9817073170732,702.6971544715446
825.0600414078674,702.592132505176
824.6991341991342,702.5
824.7422222222222,702.4066666666666
824.6303854875283,702.609977324263
824.8255033557047,702.4675615212527
824.8255033557047,702.4675615212527
824.8255033557047,702.4675615212527
825.2449494949494,702.2348484848485
825.3619791666666,702.3203125
825.6784869976359,702.4160756501182
825.8365180467091,702.651804670913
824.6944444444445,703.8910256410256
825.5777777777777,702.6686868686868
825.4863731656184,702.524109014675
826.0697674418604,702.9282945736434
825.7317554240631,702.6055226824458
826.2577777777777,702.5377777777777
826.1859410430839,702.4716553287982
825.6730769230769,702.3653846153846
825.6379310344828,702.9176245210728
825.7704590818363,702.8522954091816
825.4585858585858,702.650505050505
825.9278131634819,702.4861995753715
825.9691358024692,702.6111111111111
825.9917184265009,702.5859213250517
825.9278131634819,702.4861995753715
825.5370370370371,702.5925925925926
825.6084337349398,702.6867469879518
825.7117647058824,702.6294117647059
825.644578313253,702.5361445783133
825.644578313253,702.5361445783133
