File:,Videos/Lead2.mp4,t0:,8
Height:,1080.0,Width:,1920
Frames:,3514.0,FPS:,1.0
X,Y
906.3934240362811,512.7596371882086
907.3793939393938,511.46060606060604
907.2851018220792,509.3461950696677
906.68992248062,509.6068660022148
907.2318840579709,509.53830227743265
907.2302083333332,509.4666666666666
907.1447368421053,509.0296052631579
907.75625,509.671875
908.2437641723354,508.7426303854875
908.0308422301305,509.2158956109134
907.8620689655172,509.5256008359456
908.0161476355247,510.0253748558246
907.315625,510.3427083333333
907.1480298189563,510.2502662406815
907.0666666666666,510.0994535519125
906.636469221835,510.10569105691053
906.8030303030303,509.94988344988343
906.5428571428571,509.022619047619
906.9619978284472,509.072747014115
907.4233128834355,509.19325153374234
906.9226579520697,509.1644880174291
906.8067318132463,508.98371335504885
906.9910179640718,509.40419161676647
906.4455782312925,510.18027210884355
905.6529680365295,510.0536529680365
905.2800788954634,509.8708086785009
905.0308641975308,510.23971193415633
905.2633624878522,509.78036929057333
905.2761044176706,509.5130522088353
905.212788259958,508.95807127882597
904.9081632653061,508.49319727891157
905.1829405162738,508.5937149270482
904.6048218029349,509.0880503144654
903.7735449735449,508.70687830687825
903.6102868447081,509.16023738872406
903.3399778516057,510.110741971207
902.493077742279,509.69542066027685
902.2954022988505,510.3034482758621
902.1655701754386,509.7379385964912
901.6427860696517,509.52139303482585
901.5661835748791,509.59613526570047
901.5399449035813,509.3314967860422
901.3627760252366,508.7402733964248
900.7683982683982,508.4448051948052
899.97,508.6533333333333
899.5416666666666,508.87615740740733
898.3053691275168,509.4429530201342
897.7890710382512,508.9005464480874
897.0690021231421,509.68471337579615
896.9212328767123,509.9931506849315
896.4292742927429,509.9655596555965
896.7002237136464,509.6991051454138
896.0104821802935,509.3039832285115
895.6730769230769,508.9893162393162
895.124183006536,508.77777777777777
894.3635307781649,508.58768873403017
893.1564185544768,508.41855447680683
892.7811550151976,508.885511651469
892.1786941580756,508.7067583046964
891.2344827586207,508.6655172413793
890.3995433789954,509.07191780821915
890.3024691358024,509.69238683127566
889.9178885630498,509.980449657869
889.5809217577705,510.11897106109325
889.279959718026,509.6676737160121
888.1400817995909,509.4580777096114
887.5631840796019,508.68059701492535
886.6328976034857,508.6666666666667
885.5590386624868,508.2852664576802
884.6577480490523,508.31215161649936
884.2191142191142,508.6130536130535
883.9433333333334,508.69777777777773
883.2830769230769,509.4984615384615
882.3420765027322,509.47978142076494
881.9556962025316,509.7278481012658
881.6186359269932,509.5715658021133
880.5615942028985,509.9480676328502
879.7515923566879,509.3089171974522
878.4774193548387,509.36129032258066
877.7584830339321,509.10678642714566
877.0854430379746,508.37025316455697
876.3207331042382,508.6620847651775
875.3046964490263,508.41466208476515
874.9091816367264,508.7894211576846
874.1865756541524,508.7940841865756
873.6724975704566,509.21963070942655
873.2303921568626,509.55882352941177
872.3465346534654,509.49724972497245
871.2059447983014,510.22186836518046
869.8220164609053,509.6388888888889
868.7643312101911,509.43949044585986
868.1778455284552,509.2408536585366
867.3722943722943,508.43398268398266
866.6022598870056,508.3841807909604
866.1103896103896,508.2987012987013
865.256329113924,508.2742616033755
865.1537634408601,508.46774193548384
864.1470258136925,508.74971941638603
863.5102481121897,509.06580366774534
862.1190476190476,509.332298136646
860.9177083333332,509.528125
860.2452229299363,509.4649681528662
858.5935483870968,509.1483870967742
857.7955010224948,508.9325153374233
857.1578947368421,508.6346749226006
856.7440860215053,508.6182795698924
856.171052631579,508.51535087719293
855.3385909568874,508.3701366982123
854.484375,508.7177083333333
853.1903225806452,508.36451612903227
852.0570175438596,508.6907894736842
851.4372294372293,508.6580086580086
849.8613659531089,509.5667686034658
848.5223171889838,509.29154795821455
847.7082125603864,509.44830917874395
846.944262295082,509.8284153005464
845.9494949494949,509.1848484848485
845.578488372093,509.5203488372093
